Loan_ID,Gender,Dependents,Self_Employed,Applicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
CL_106037,1,1,0,56431.25,1324221.609,4,0,Reject
CL_347858,1,2,0,52491.92,958272.5329,8,1,Approve
CL_40780,1,3,0,65304.95,803895.992,10,1,Approve
CL_742457,1,0,0,70268.56,1858970.956,4,0,Reject
CL_488852,1,1,0,70472.91,2111148.057,8,1,Approve
CL_234577,1,2,0,54377.41,875435.8855,3,1,Approve
CL_989385,1,0,0,70561.08,1018068.608,12,0,Approve
CL_70556,0,4,0,69437.7,1778645.953,5,1,Approve
CL_769654,0,1,0,73996.07,1382070.749,3,0,Reject
CL_249422,0,1,0,58252.02,1235628.042,18,0,Reject
CL_529675,1,4,0,62553.28,1883028.366,5,0,Reject
CL_443914,1,3,0,50128.73,784763.5059,13,1,Approve
CL_634219,1,2,0,50448.48,1369911.586,4,0,Reject
CL_466997,0,3,0,56656.88,848973.7011,2,0,Reject
CL_383557,0,3,0,64172.49,875618.5475,3,1,Approve
CL_158789,0,1,0,64324.54,788410.2691,2,1,Approve
CL_923853,1,3,0,62690.38,1486906.735,3,1,Reject
CL_878335,1,2,0,65138.49,1043892.087,2,1,Approve
CL_50978,1,0,0,59107.41,1527248.967,4,1,Approve
CL_149504,0,3,0,58538.1,1446653.564,4,1,Approve
CL_740827,1,1,0,58379.16,1355123.961,19,1,Approve
CL_801363,1,4,0,53112.22,1160755.858,5,1,Approve
CL_951853,1,4,0,61450.67,1599522.269,11,1,Approve
CL_980335,0,1,0,63117.66,1780186.054,6,1,Approve
CL_336960,0,3,0,50722.06,1219213.328,3,0,Reject
CL_848245,0,2,0,73660.04,1208555.097,14,0,Reject
CL_890661,0,3,0,59228.63,1519259.195,11,0,Reject
CL_989550,1,2,0,65214.84,1950546.319,8,1,Approve
CL_236702,1,2,0,66672.6,2052126.022,26,0,Reject
CL_445065,0,1,0,63356.57,905320.7362,3,0,Reject
CL_427463,0,1,0,72507,1245953.017,4,0,Reject
CL_528403,0,1,0,63063.38,1927272.837,4,0,Reject
CL_661463,0,4,0,68753.88,863748.6917,2,1,Approve
CL_616515,1,2,0,68083.29,1417862.015,4,1,Approve
CL_900382,1,3,0,73787.44,2185416.375,12,0,Reject
CL_801727,0,4,0,72054.71,885012.5244,10,0,Reject
CL_911818,1,4,0,66190.71,1828789.465,8,1,Approve
CL_768720,0,0,0,56171.32,1167216.951,6,1,Approve
CL_920609,0,3,0,59057.69,1465635.778,7,0,Reject
CL_969558,1,0,0,71022.05,920988.323,4,0,Reject
CL_899904,1,3,0,73322.46,1232000.526,5,1,Approve
CL_323445,1,3,0,70393.25,2007651.225,5,1,Approve
CL_160412,0,3,0,66813.88,914449.447,2,1,Approve
CL_864672,0,3,0,50254.09,872696.2435,5,0,Reject
CL_73248,0,0,0,73996.52,2216272.365,6,1,Approve
CL_839865,0,3,0,61405.38,1687982.639,6,0,Reject
CL_652242,0,0,0,53339.32,1073137.319,4,1,Reject
CL_199453,1,1,0,70544.79,1019503.86,2,1,Approve
CL_841746,1,2,0,58280.57,1643936.335,6,1,Approve
CL_69539,1,2,0,62398.65,1217344.495,3,0,Reject
CL_732511,1,4,1,57396.05,755988.739,2,1,Approve
CL_242677,1,2,0,52181.05,984897.7253,4,0,Reject
CL_52216,1,2,0,74901.34,1946089.727,11,0,Approve
CL_500206,1,2,0,72127.54,1884172.172,7,1,Approve
CL_652072,1,2,0,53801.15,1456162.491,5,0,Reject
CL_784189,1,2,1,70976.12,1304825.808,4,0,Reject
CL_128196,1,2,0,54035.8,1585657.942,6,1,Approve
CL_426255,1,3,0,52293.11,1269574.786,5,0,Reject
CL_729446,1,1,0,61505.92,980163.3571,2,0,Reject
CL_575019,0,1,0,73317.65,1576040.84,6,1,Approve
CL_96474,1,0,0,56064.57,822441.9055,2,0,Reject
CL_660100,0,2,0,70662.78,1740306.878,3,0,Reject
CL_604441,1,3,1,72110.03,1011905.718,2,1,Approve
CL_801758,1,0,1,73673.93,2044036.879,8,0,Reject
CL_93214,1,2,1,67646.56,1658593.08,3,0,Reject
CL_445594,0,3,0,62875.4,1358434.103,9,1,Approve
CL_350446,1,1,0,55685.34,792750.0065,6,0,Reject
CL_661007,1,3,0,50594.88,1282209.244,11,0,Reject
CL_95604,0,3,0,62477.59,1293711.254,4,1,Approve
CL_808322,1,3,0,58648.75,1645629.237,4,1,Approve
CL_583439,0,4,0,72312.8,1736703.034,3,1,Approve
CL_979402,0,3,0,51910.93,1534541.722,25,1,Approve
CL_179366,1,3,1,57377.45,1308347.279,5,1,Approve
CL_904121,0,1,1,71758.42,864509.4548,3,1,Approve
CL_51546,0,1,0,51073.12,844704.1309,2,1,Approve
CL_508243,0,2,0,66473.59,1063140.222,4,1,Approve
CL_103784,0,2,0,65957.63,1591189.113,7,0,Reject
CL_812285,1,1,0,52807.19,779199.497,2,1,Approve
CL_507031,1,3,0,74619.81,1030478.404,2,1,Approve
CL_300241,0,2,0,71950.12,2007247.084,23,1,Approve
CL_835974,0,3,0,73138.04,2082833.116,4,0,Reject
CL_205066,0,3,0,68073.1,2090704.239,9,0,Reject
CL_973561,1,3,0,60083.43,826379.1308,4,1,Approve
CL_953434,1,3,0,56550.76,1300830.512,3,1,Approve
CL_358755,1,2,0,60760.52,784964.9909,5,1,Approve
CL_141131,1,1,0,70204.15,1416038.33,3,1,Approve
CL_501858,1,0,0,55043.22,1431547.638,4,1,Approve
CL_629956,0,3,0,51901,1589981.898,5,1,Approve
CL_551278,1,4,0,67920.08,1508921.826,19,1,Approve
CL_719014,0,2,0,58977.56,1318120.786,19,1,Approve
CL_76136,0,1,0,54540.84,857710.3061,7,1,Approve
CL_120858,0,0,0,73666.79,1811773.907,5,0,Reject
CL_165529,1,3,0,65060.08,1099294.671,14,0,Reject
CL_356505,0,2,0,50926.4,1427661.472,4,1,Approve
CL_253822,0,3,0,50305.06,739665.6853,2,1,Reject
CL_459265,0,3,0,59888.06,1697870.047,24,1,Approve
CL_183143,0,4,0,53377.53,1645057.758,5,0,Reject
CL_380797,0,0,0,53656.36,1449480.682,23,0,Reject
CL_147818,1,3,0,74503.56,1925071.872,4,0,Reject
CL_347173,0,3,0,65117.09,1853259.19,12,0,Reject
CL_51711,0,2,0,67944.88,1535893.325,19,1,Approve
CL_715215,0,2,1,51721.72,755918.4038,3,0,Reject
CL_437032,1,3,0,57789.28,1494215.083,4,0,Reject
CL_974636,0,3,0,72046.7,1672808.079,4,0,Reject
CL_324545,1,0,0,59946.47,1560006.534,22,1,Approve
CL_175109,1,0,0,74853.39,1573015.796,6,0,Reject
CL_626008,1,2,0,69240.99,1602893.187,5,0,Reject
CL_673471,0,1,0,62636.97,820008.4461,11,0,Approve
CL_330639,0,2,0,60992.11,1392212.427,4,0,Reject
CL_978147,1,3,0,59257.28,1218432.132,3,0,Reject
CL_196164,1,0,0,73366.06,1862540.678,7,1,Approve
CL_639830,0,3,0,72347.55,1796132.729,21,1,Approve
CL_968497,0,2,0,58680.84,933882.8845,3,0,Reject
CL_602129,0,0,0,65662.65,1076508.28,2,0,Reject
CL_823447,1,3,0,53366.4,1323886.506,7,1,Approve
CL_990908,1,3,0,62528.53,1521889.059,7,1,Approve
CL_463502,1,0,0,53715.69,1182484.84,6,1,Approve
CL_602789,1,0,0,63705.98,1701532.159,22,1,Approve
CL_317759,1,2,0,59189.23,1040101.409,7,1,Approve
CL_23031,0,1,0,52588.73,774980.579,2,1,Approve
CL_612105,0,3,0,54478.99,1678485.027,9,1,Approve
CL_24009,0,3,0,62861.6,1711085.333,4,0,Reject
CL_674829,0,1,0,63887.5,923347.1807,2,0,Reject
CL_645193,1,3,0,56035.53,1263202.613,19,1,Approve
CL_839131,1,0,0,51695.47,668642.959,11,1,Approve
CL_804980,1,1,0,52961.33,766667.2635,2,0,Reject
CL_921837,0,2,0,52637.68,1095541.586,3,1,Approve
CL_773802,0,3,0,74177.78,1584583.298,4,0,Reject
CL_463612,1,0,1,72350.27,1883202.75,22,0,Reject
CL_263806,1,0,0,69045.45,2001911.842,5,0,Reject
CL_368432,0,0,0,63180.19,1463280.056,4,1,Approve
CL_437837,0,3,0,66437.61,821839.6167,5,0,Reject
CL_372018,1,3,0,54201.39,880239.8623,3,0,Reject
CL_876340,1,2,0,69670.67,1779959.302,4,1,Approve
CL_76305,0,1,0,74389.75,1992744.059,4,1,Approve
CL_847814,1,0,0,74487.3,2002548.949,22,1,Approve
CL_162493,1,2,0,66121.61,1132781.687,2,1,Approve
CL_512804,0,3,0,65185.78,1565599.939,3,0,Reject
CL_603404,1,1,0,61578.49,911443.224,2,1,Approve
CL_690863,0,3,1,56645.11,1692071.794,8,0,Reject
CL_150809,1,1,0,74547.13,1402470.186,3,0,Reject
CL_666016,0,3,1,59749.64,1075819.673,5,0,Reject
CL_483067,1,3,0,72182.31,1609519.24,6,0,Reject
CL_879442,0,4,0,63136.54,881221.4713,12,0,Reject
CL_345326,1,1,0,51161.97,638999.9852,2,1,Approve
CL_711843,1,0,0,63704.43,889237.5244,12,1,Approve
CL_625501,0,4,0,53555.82,899805.9915,3,0,Reject
CL_695568,1,3,0,54535.14,1530809.77,6,0,Approve
CL_105487,0,0,0,67805.58,1721818.739,4,1,Approve
CL_55919,0,3,0,69265.87,1493633.259,4,0,Reject
CL_310993,1,3,1,66453.67,962630.2895,4,0,Reject
CL_867227,0,3,0,64414.09,803772.8103,2,1,Approve
CL_675274,1,1,0,65655.24,1219246.054,3,0,Reject
CL_943012,0,3,0,59742.51,1602301.284,11,0,Reject
CL_888581,1,2,0,65674.36,1095415.249,3,0,Reject
CL_81076,0,2,1,56024.02,794092.6293,12,1,Approve
CL_642846,1,1,0,52638.6,1474058.413,8,1,Approve
CL_131181,1,1,1,74729.27,1724697.937,4,0,Reject
CL_814446,1,2,0,72384.37,1340942.359,4,0,Reject
CL_179070,0,3,0,61464.7,1587298.014,11,0,Reject
CL_256369,0,3,0,59987.04,834077.338,2,0,Reject
CL_243350,1,3,0,73015.94,1557294.436,4,1,Approve
CL_346282,1,2,0,53906.07,1056339.783,16,1,Approve
CL_198401,1,1,0,69653.76,1968419.613,6,1,Approve
CL_431800,0,1,0,74804.12,2131416.123,12,1,Approve
CL_956244,0,3,0,54797.77,1341749.853,7,0,Approve
CL_279825,1,2,0,71914.85,1080389.171,3,0,Reject
CL_522660,1,2,1,71717.51,1671711.525,5,1,Approve
CL_802238,0,2,1,68401.03,1838362.979,6,0,Reject
CL_80679,1,2,0,70710.3,1330869.553,5,1,Approve
CL_761516,0,3,0,56185.33,1672905.665,25,0,Reject
CL_443611,1,4,0,67679.9,2069168.172,8,1,Approve
CL_463615,1,3,0,56670.3,1711159.349,13,0,Approve
CL_374152,1,1,0,66864.04,1856989.319,8,0,Reject
CL_102680,0,1,0,56616.11,1380875.391,4,1,Approve
CL_327208,1,2,0,68595.35,1947110.541,8,1,Approve
CL_665124,0,2,0,52885.12,681111.78,11,0,Reject
CL_15138,0,1,0,67321.47,1233487.348,3,1,Approve
CL_508756,0,3,0,73811.45,1252218.682,3,0,Reject
CL_210897,1,0,1,63154.02,890248.1467,2,0,Reject
CL_154752,0,2,1,52081.45,1341040.014,11,0,Reject
CL_424166,1,3,0,53753.22,1460096.142,4,1,Approve
CL_494801,0,0,0,55203.86,1225832.785,6,1,Approve
CL_559940,1,3,0,67119.05,876978.7981,3,1,Approve
CL_774634,0,2,0,56909.4,941106.0889,3,0,Reject
CL_617115,1,3,1,72610.06,1103542.832,2,1,Approve
CL_154472,0,3,0,63534.13,1056717.883,2,0,Reject
CL_559576,1,2,0,53894.05,1064004.101,5,1,Approve
CL_750534,0,2,0,70887.92,1674715.862,4,0,Reject
CL_582489,0,3,0,50516.98,707752.6332,6,1,Approve
CL_32239,1,0,0,72466.96,1856487.179,5,1,Approve
CL_778564,1,1,0,69315.58,1541148.851,3,1,Approve
CL_620865,0,2,0,59676.84,1826600.959,26,0,Reject
CL_488247,0,4,0,61153.47,1430993.038,4,0,Reject
CL_270719,0,3,0,72764.49,1705816.71,4,0,Reject
CL_753636,0,0,0,52776.73,1290681.328,5,1,Approve
CL_265294,1,1,1,68700.98,923335.6334,2,0,Reject
CL_561180,1,0,0,58093.07,1067748.469,5,0,Reject
CL_683372,1,1,0,71423.58,2117029.845,4,0,Reject
CL_213221,1,3,0,54883.8,692024.0133,5,0,Reject
CL_289804,1,1,0,56080.08,1158835.313,4,1,Approve
CL_890399,0,2,0,74219.1,1535292.702,3,1,Approve
CL_583304,0,3,0,54668.45,849065.4258,13,0,Reject
CL_358107,1,3,0,54262.06,1397404.265,7,0,Approve
CL_626947,0,3,0,52434.95,1528521.31,12,0,Reject
CL_10472,0,3,0,66832.14,957099.1596,3,0,Reject
CL_87805,0,3,0,59571.99,1840735.035,6,0,Reject
CL_441648,1,2,0,61611.25,1692447.031,8,1,Approve
CL_3366,1,3,1,54341.62,1005406.834,3,1,Approve
CL_688001,1,4,0,59882.06,954965.731,3,1,Approve
CL_678259,0,3,0,65488.04,1850138.999,24,0,Reject
CL_566403,0,1,0,54595.42,1442645.539,6,1,Approve
CL_776261,0,3,0,70543.4,1425078.143,17,0,Approve
CL_813242,0,2,0,71565.87,1402956.379,3,1,Approve
CL_502402,0,1,0,73114.81,1419464.968,8,1,Approve
CL_593684,0,1,0,68252.02,1064666.418,3,1,Approve
CL_133130,1,1,0,64401.22,1861411.145,12,1,Approve
CL_953056,1,2,0,63321.21,1252783.719,8,1,Approve
CL_225979,0,3,0,60813.32,1516819.438,3,0,Reject
CL_222736,0,1,0,57350.37,1226558.966,6,0,Reject
CL_239628,0,0,0,62162.62,1701719.223,8,0,Reject
CL_19579,0,1,0,56866.31,1595765.714,4,0,Reject
CL_557699,0,2,0,72086.84,1888340.201,22,1,Approve
CL_620471,1,3,0,66749.76,1751352.866,4,1,Approve
CL_623340,1,0,1,68753.91,1247441.787,15,1,Approve
CL_136258,0,2,0,62435.47,1449352.025,19,1,Approve
CL_421583,0,4,0,71900.52,1614621.113,19,0,Reject
CL_326658,0,3,0,53012.19,1007104.219,8,1,Approve
CL_658167,1,0,1,55753.09,974177.8551,7,0,Approve
CL_223346,1,3,0,53490.58,676259.2256,2,0,Reject
CL_142938,0,2,0,73590.84,1871432.356,11,1,Approve
CL_21045,1,3,0,57530.62,1468053.409,21,0,Reject
CL_347443,1,2,0,59771.61,949830.2898,3,0,Reject
CL_997611,1,2,1,53943.33,1660334.864,4,0,Reject
CL_570979,1,3,0,64448.53,1422172.719,9,1,Approve
CL_319121,0,1,0,58595.93,857049.8904,6,1,Approve
CL_424409,0,2,0,61375.23,1411140.858,10,1,Approve
CL_57501,1,3,0,89094.01,1215672.67,4,0,Reject
CL_131253,1,2,0,85400.31,1305156.287,3,0,Reject
CL_640378,0,2,0,85494.09,2542760.864,6,1,Approve
CL_542745,1,1,0,84042.35,2274389.181,5,1,Approve
CL_231385,1,3,0,92206.1,2357507.335,7,0,Reject
CL_525966,1,1,0,87716.05,1927674.254,6,0,Reject
CL_146787,1,3,0,78183.66,2357710.906,4,0,Reject
CL_75179,0,3,0,81388.87,2237773.504,4,1,Approve
CL_986515,1,3,0,87200.61,1315687.584,2,0,Reject
CL_335575,1,3,0,91202.7,1991869.74,6,1,Approve
CL_794925,0,1,0,98367.65,1280093.656,4,1,Approve
CL_594222,0,2,0,85847.74,2012178.181,3,1,Approve
CL_917143,1,3,0,85422.98,2528105.204,8,1,Approve
CL_614338,1,2,0,99614.99,2598764.956,4,0,Reject
CL_185825,0,2,0,84460.61,2235078.32,4,1,Approve
CL_624335,1,3,0,91377.89,1802333.946,16,1,Approve
CL_649925,0,4,0,90835.42,1323992.688,3,0,Reject
CL_533358,0,4,0,97358.74,2656068.063,11,0,Reject
CL_206791,1,1,0,93515.98,1947784.085,3,0,Reject
CL_559067,0,1,1,99344.22,2084097.276,9,0,Approve
CL_636167,1,2,0,82573.7,2082357.345,11,0,Reject
CL_473422,1,2,0,77564.46,1279146.245,7,1,Approve
CL_510158,1,2,0,97650.59,2003776.594,6,0,Approve
CL_36681,1,1,1,86007.31,1220170.759,2,1,Approve
CL_704983,0,1,1,99064.17,2783918.847,23,0,Reject
CL_212638,0,0,0,99653.31,2718253.645,8,1,Approve
CL_338644,1,3,0,80904.83,1752633.467,9,1,Approve
CL_373561,0,3,0,88576.41,1186548.031,6,1,Approve
CL_265610,0,1,0,93388.06,2013744.149,4,1,Approve
CL_606430,0,2,0,97541.81,2964487.863,4,1,Approve
CL_582969,0,3,0,90237.61,2490646.747,12,1,Approve
CL_869961,0,2,0,81898.68,2316972.937,6,0,Reject
CL_514399,0,2,0,75499.73,1110247.305,2,1,Approve
CL_438225,1,2,0,90479.89,2553513.416,24,1,Approve
CL_562418,0,3,0,75061.11,1898992.363,4,1,Approve
CL_356468,1,1,0,84681.77,2313196.131,11,1,Approve
CL_341214,1,2,0,96715.59,2249442.91,5,0,Approve
CL_822036,0,2,0,85608.22,1886748.754,18,1,Approve
CL_498780,1,4,1,86788.75,2663171.502,5,1,Approve
CL_295955,1,2,0,95779.52,1322562.615,12,1,Approve
CL_164567,1,3,0,87320.63,2332473.963,4,1,Approve
CL_43473,1,3,0,97063.05,2920780.404,25,0,Approve
CL_628134,1,4,0,95125.06,1882413.815,5,1,Approve
CL_829378,1,1,0,87263.53,2484431.841,8,1,Approve
CL_947566,0,2,0,98725.88,1188385.172,3,1,Approve
CL_341522,0,3,1,80262.61,1338504.239,2,1,Approve
CL_697377,1,3,0,85880.04,2110649.208,3,0,Reject
CL_853505,0,3,0,93240.12,1979660.101,3,1,Approve
CL_108760,0,4,0,89342.29,1538835.516,5,0,Reject
CL_832691,1,1,0,99912,2901507.347,8,0,Reject
CL_204342,0,3,0,89091.26,2002502.248,5,0,Reject
CL_542768,0,1,0,93749.45,2863572.795,6,0,Reject
CL_204520,0,0,1,95050.46,1191824.133,2,0,Reject
CL_578699,0,2,0,85665.79,2164169.611,7,0,Reject
CL_607903,1,2,0,75744.02,1272972.19,4,0,Reject
CL_256002,0,3,1,75524.43,967713.7777,4,0,Reject
CL_200878,0,3,0,83007.83,2152336.383,11,0,Reject
CL_776748,1,4,0,94311.8,2902113.119,4,1,Reject
CL_72095,1,0,0,76789.3,1707978.86,4,0,Reject
CL_439527,1,0,0,93432.57,2351828.208,3,1,Approve
CL_980559,1,3,0,75074.14,2305916.313,9,0,Reject
CL_517503,0,3,0,97920.88,2609946.218,4,0,Reject
CL_627447,0,2,0,96302,2080712.898,4,1,Approve
CL_337851,1,3,0,75457,1619521.51,9,1,Approve
CL_322079,1,1,0,97542.92,1203216.68,10,0,Reject
CL_945329,0,3,0,94457.67,2327634.398,21,1,Approve
CL_654966,1,3,1,81927.96,1313482.223,2,1,Approve
CL_159425,1,2,0,82200.35,2498722.166,25,0,Reject
CL_569015,0,3,0,94550.76,1841922.458,16,1,Approve
CL_184969,0,1,0,90842.75,1899735.045,17,0,Reject
CL_44909,1,3,0,93142.57,1310699.988,12,0,Reject
CL_731367,0,2,1,79567.11,2268435.206,4,1,Approve
CL_788291,0,3,0,80989.86,2432429.348,5,1,Approve
CL_965197,1,2,0,75477.67,1271248.296,5,1,Approve
CL_366978,0,3,0,92685.02,1762970.453,16,1,Approve
CL_352473,0,2,0,89893.18,2615325.552,4,0,Reject
CL_704780,1,0,0,94599.54,1696706.85,15,0,Approve
CL_335455,1,2,0,87431.98,1148709.44,5,0,Reject
CL_916329,1,4,0,76762.26,1574720.658,3,1,Approve
CL_239203,1,4,0,94970.73,2199835.43,19,1,Approve
CL_735448,0,3,0,96161.49,1946867.62,3,1,Approve
CL_137824,1,3,0,89406.09,2068705.888,4,0,Reject
CL_7351,1,2,1,90131.04,1611697.519,3,1,Approve
CL_87799,1,3,0,98603.07,2058196.75,6,1,Approve
CL_815292,0,0,0,96866.44,2456702.469,4,1,Approve
CL_721779,0,1,0,90393.24,2381323.863,7,0,Approve
CL_504690,0,3,0,80543.63,2043778.29,11,0,Reject
CL_598009,0,0,0,86838.46,2184483.688,3,0,Reject
CL_315172,1,2,0,96641.96,2340529.39,20,0,Reject
CL_894668,0,3,0,96242.36,1258319.237,3,1,Approve
CL_310602,1,2,0,76502.51,1286708.169,14,0,Reject
CL_536991,0,1,0,75396.95,1482745.138,3,1,Approve
CL_37867,0,3,0,93428.19,2644446.881,24,0,Reject
CL_539981,0,3,0,92869,2561477.857,8,1,Approve
CL_247934,1,1,0,93429.85,1498934.09,3,0,Reject
CL_954405,0,3,0,97540.92,1621898.413,3,1,Approve
CL_901574,0,3,0,79091.63,1174096.149,2,0,Reject
CL_935473,0,1,0,81059.15,2175211.234,4,1,Approve
CL_161301,0,3,0,80063.88,2164727.821,4,0,Reject
CL_715189,0,3,0,83830.76,1646964.521,3,0,Reject
CL_764862,1,0,0,97060.45,2797075.344,8,1,Approve
CL_764312,1,3,0,86915.78,1347017.986,6,0,Reject
CL_615643,0,0,0,84829.71,2087632.565,10,1,Approve
CL_283868,0,1,0,75892.64,2008695.323,6,0,Reject
CL_991875,0,2,0,83622.22,1046045.069,2,1,Approve
CL_901284,0,0,0,86770.87,2211444.97,4,1,Approve
CL_101613,1,0,0,84467.5,1512824.189,5,1,Approve
CL_828019,1,3,0,89652,1425123.788,3,1,Approve
CL_774098,0,4,0,93393.05,2670628.306,5,1,Approve
CL_136362,0,3,0,95227.45,1257535.603,4,1,Approve
CL_639277,0,2,0,93715.43,1926586.149,4,1,Approve
CL_541551,0,2,0,81718.09,1704173.162,3,0,Reject
CL_914983,1,1,0,89998.2,2338360.638,7,0,Approve
CL_610960,0,2,0,94522.76,1805295.455,3,0,Reject
CL_659206,1,2,0,97392.34,2015776.501,17,1,Approve
CL_483307,1,2,0,98891.24,1822350.734,8,0,Reject
CL_481462,1,4,0,87003.13,1741191.933,6,1,Reject
CL_217283,0,3,0,80381.2,1580562.547,8,0,Reject
CL_188495,0,3,1,86197.77,2605532.836,4,0,Reject
CL_505030,1,1,0,98274.49,2508271.294,5,1,Approve
CL_67734,1,2,0,86235.55,1972302.679,5,1,Approve
CL_489252,1,0,0,92226.59,1209143.951,2,0,Reject
CL_182403,0,1,0,78660.78,1735298.97,6,0,Reject
CL_408028,1,2,0,81424.55,1724193.421,6,1,Approve
CL_492376,0,2,0,86900.08,1578987.501,15,1,Approve
CL_893099,1,2,1,94793.59,2282133.808,5,1,Approve
CL_199030,1,2,0,95032.43,1691089.464,15,1,Approve
CL_26120,1,3,0,79124.51,1504474.916,8,1,Approve
CL_511144,0,3,0,96732.98,1330853.977,2,0,Reject
CL_197893,0,2,0,78100.45,1036331.116,11,1,Approve
CL_582177,1,3,0,87315.37,1705700.546,4,0,Reject
CL_546496,0,2,0,86725.15,1812866.12,17,0,Approve
CL_62132,1,2,0,80615.77,2410887.55,6,0,Reject
CL_611772,0,2,0,97960.98,2515721.216,11,0,Reject
CL_26369,1,2,0,80611.92,2344051.187,24,1,Approve
CL_960327,0,3,1,88763.99,1555836.285,5,1,Approve
CL_706773,1,3,0,90563.4,2568490.665,12,0,Reject
CL_23324,0,2,0,91879.84,1956604.314,4,1,Approve
CL_908925,1,0,0,76209.92,2301531.478,4,1,Approve
CL_768542,1,0,0,98912.54,3049893.777,5,0,Reject
CL_688791,0,2,0,80305.66,1025090.009,2,0,Reject
CL_631322,0,0,0,85520.18,1181633.775,6,0,Reject
CL_699433,1,1,0,99805.06,2244669.886,6,0,Reject
CL_877770,1,0,0,78128.58,1787557.372,5,1,Approve
CL_520051,0,1,1,89629.39,2572957.633,24,1,Approve
CL_817043,0,0,0,77574.83,1840006.992,4,0,Reject
CL_429774,0,3,0,94535.74,2607780.821,6,0,Reject
CL_29330,0,0,0,76710.7,1075339.108,2,1,Approve
CL_509957,0,2,0,84355.44,2547623.319,5,1,Approve
CL_401633,1,2,0,89668.58,1928127.351,4,1,Approve
CL_617799,0,3,0,99173.82,1241884.005,2,0,Reject
CL_829224,0,2,0,85677.52,2345409.375,8,1,Approve
CL_171265,1,1,0,81352.6,1683415.038,3,0,Reject
CL_676469,1,0,0,80128.77,2348854.849,12,1,Approve
CL_479943,0,1,0,96138.65,1607346.001,7,0,Reject
CL_543892,1,0,0,99833.88,2361059.164,7,1,Approve
CL_140614,0,2,0,96561.48,2984569.372,6,1,Approve
CL_572889,0,1,0,80985.43,1742550.263,6,1,Approve
CL_432614,0,0,0,92128.71,2194817.504,5,1,Approve
CL_469741,0,0,0,83297.64,1076386.836,11,0,Approve
CL_762690,1,2,1,80494.7,1372991.08,5,1,Approve
CL_353550,0,1,0,79653.51,2137941.492,11,0,Reject
CL_650881,1,3,0,92911.82,1275704.465,2,0,Reject
CL_286246,0,3,1,80676.82,2148296.627,4,1,Approve
CL_674164,1,1,0,99095.9,1826778.589,3,1,Approve
CL_969366,0,3,0,75926.76,942404.6526,2,1,Approve
CL_899059,0,2,1,93632.37,2639378.668,5,0,Reject
CL_888228,0,2,0,89409.42,2170021.485,4,1,Approve
CL_140571,1,0,0,92137.48,1948074.917,6,1,Approve
CL_575943,0,0,0,99923.33,2717719.196,6,0,Reject
CL_919980,1,0,0,90826.41,1972457.194,18,0,Reject
CL_271538,0,3,1,86209.09,1923744.78,9,1,Approve
CL_318951,1,3,0,84689.63,1211026.982,4,1,Approve
CL_941549,0,1,0,75152.6,1089997.502,2,0,Reject
CL_825649,0,4,0,90540.89,1566410.491,3,1,Approve
CL_950344,0,4,0,89105.9,2718782.608,6,1,Approve
CL_155566,0,2,0,75376.97,1654118.897,6,0,Reject
CL_632236,1,0,0,93761.45,1234636.69,11,0,Approve
CL_226317,0,0,0,87771.42,1240461.963,3,0,Reject
CL_285957,0,4,0,80909.99,1167129.743,2,1,Approve
CL_267851,0,3,1,77574.72,2131318.853,11,0,Reject
CL_504491,1,2,0,78197.49,2092442.276,7,0,Reject
CL_561331,0,2,0,91633.3,1241640.745,6,0,Reject
CL_182855,0,2,0,87929.63,2630381.141,12,0,Reject
CL_725784,0,3,0,86730.38,1159562.474,11,1,Approve
CL_680061,0,3,0,76672.61,1688691.255,4,1,Approve
CL_311334,1,2,0,83253.44,2356038.927,5,0,Reject
CL_706555,0,3,0,90565.23,2776336.9,26,1,Approve
CL_867343,1,2,0,95151.09,1147732.626,10,1,Approve
CL_443527,1,2,0,83236.12,1425659.431,14,0,Reject
CL_556721,0,3,1,80623.13,1998567.952,7,0,Reject
CL_898029,1,4,0,98150.09,1474382.948,4,1,Approve
CL_531107,0,3,0,89069.96,1526443.071,14,1,Approve
CL_992247,1,3,1,93489.07,2751197.765,4,0,Reject
CL_467859,0,1,0,93709.84,1299718.664,3,1,Approve
CL_169775,1,3,0,95176.92,2362209.822,5,1,Approve
CL_658504,1,0,0,75733.48,2312616.038,4,1,Approve
CL_404480,1,3,0,91265.59,2285261.21,21,1,Approve
CL_996774,0,1,0,99430.09,2487369.657,3,0,Reject
CL_682530,0,2,0,93651.28,2692426.723,5,0,Reject
CL_56782,0,1,0,78278.87,1722079.398,3,1,Approve
CL_49409,1,1,0,91163.72,1395554.872,3,1,Approve
CL_365177,0,3,0,90579.91,2702792.455,8,1,Approve
CL_491242,1,3,0,83898.96,1661010.828,16,0,Approve
CL_158880,1,3,0,84276.7,1331657.636,7,1,Approve
CL_951886,1,1,0,96590.79,1890442.557,8,0,Reject
CL_960560,0,0,0,78506.99,1829809.291,4,0,Reject
CL_189715,1,2,0,89052.49,1723586.08,3,0,Reject
CL_720848,1,1,0,86755.56,2511586.795,8,0,Reject
CL_901458,0,2,0,81335.33,1585503.183,4,1,Approve
CL_637203,1,1,0,81774.84,2316746.221,4,0,Reject
CL_988960,0,3,0,77951.92,2035930.028,7,1,Approve
CL_798947,0,3,0,82496.88,1694937.27,6,0,Reject
